message_id,channel_name,image_category,confidence_score
679,Med_In_Ethiopia,lifestyle,0.9254598021507263
680,Med_In_Ethiopia,lifestyle,0.8934188485145569
681,Med_In_Ethiopia,lifestyle,0.7852343916893005
682,Med_In_Ethiopia,lifestyle,0.6173815131187439
683,Med_In_Ethiopia,lifestyle,0.8981133699417114
685,Med_In_Ethiopia,other,0.0
686,Med_In_Ethiopia,lifestyle,0.8344999551773071
687,Med_In_Ethiopia,lifestyle,0.6519718170166016
688,Med_In_Ethiopia,lifestyle,0.9082261919975281
689,Med_In_Ethiopia,other,0.0
690,Med_In_Ethiopia,lifestyle,0.9017553329467773
691,Med_In_Ethiopia,lifestyle,0.8994718790054321
692,Med_In_Ethiopia,lifestyle,0.8022432923316956
693,Med_In_Ethiopia,lifestyle,0.7464975714683533
694,Med_In_Ethiopia,lifestyle,0.8956694602966309
188152,Tikvah,lifestyle,0.7583173513412476
188172,Tikvah,other,0.0
188173,Tikvah,other,0.0
188189,Tikvah,product_display,0.40849098563194275
188190,Tikvah,promotional,0.8333333134651184
188191,Tikvah,other,0.42744699120521545
188192,Tikvah,other,0.0
188193,Tikvah,other,0.909615695476532
188194,Tikvah,product_display,0.34113478660583496
188199,Tikvah,other,0.49708783626556396
188214,Tikvah,product_display,0.2933249771595001
188225,Tikvah,lifestyle,0.8186958432197571
188226,Tikvah,lifestyle,0.8434991836547852
188227,Tikvah,other,0.5964997410774231
188228,Tikvah,other,0.3158095180988312
188229,Tikvah,other,0.5957843661308289
188230,Tikvah,other,0.0
188257,Tikvah,other,0.0
188277,Tikvah,other,0.0
188278,Tikvah,other,0.9073542356491089
188279,Tikvah,product_display,0.8979735970497131
188283,Tikvah,product_display,0.40849098563194275
188284,Tikvah,promotional,0.8333333134651184
188285,Tikvah,other,0.42744699120521545
188286,Tikvah,other,0.0
188287,Tikvah,other,0.909615695476532
188288,Tikvah,product_display,0.34113478660583496
188320,Tikvah,lifestyle,0.8186958432197571
188321,Tikvah,other,0.59991854429245
188322,Tikvah,lifestyle,0.8434991836547852
188357,Tikvah,other,0.49708783626556396
188363,Tikvah,product_display,0.2933249771595001
188367,Tikvah,lifestyle,0.8411006331443787
188382,Tikvah,other,0.0
188403,Tikvah,product_display,0.8979735970497131
188420,Tikvah,product_display,0.6112229228019714
188429,Tikvah,product_display,0.8979735970497131
188433,Tikvah,other,0.0
188442,Tikvah,other,0.0
188443,Tikvah,other,0.9073542356491089
188451,Tikvah,other,0.0
188509,Tikvah,other,0.0
188517,Tikvah,lifestyle,0.6149009466171265
188527,Tikvah,product_display,0.6094396114349365
188535,Tikvah,other,0.0
188561,Tikvah,other,0.0
188574,Tikvah,product_display,0.6094396114349365
188575,Tikvah,lifestyle,0.6149009466171265
188580,Tikvah,lifestyle,0.8291234374046326
188581,Tikvah,lifestyle,0.4044914245605469
188585,Tikvah,other,0.0
188607,Tikvah,product_display,0.6094396114349365
188627,Tikvah,lifestyle,0.8411006331443787
188634,Tikvah,other,0.0
188640,Tikvah,product_display,0.7155637145042419
188693,Tikvah,other,0.0
188710,Tikvah,lifestyle,0.6149009466171265
188750,Tikvah,other,0.33794137835502625
188764,Tikvah,other,0.0
188765,Tikvah,other,0.9073542356491089
188778,Tikvah,lifestyle,0.7323750853538513
188807,Tikvah,other,0.0
188808,Tikvah,other,0.49708783626556396
188810,Tikvah,product_display,0.7155637145042419
188833,Tikvah,lifestyle,0.8240880966186523
188834,Tikvah,other,0.5246832966804504
188868,Tikvah,product_display,0.7155637145042419
188872,Tikvah,other,0.0
188875,Tikvah,lifestyle,0.7996258735656738
188876,Tikvah,other,0.0
188877,Tikvah,other,0.9073542356491089
188878,Tikvah,other,0.49708783626556396
188883,Tikvah,product_display,0.2587232291698456
188885,Tikvah,other,0.0
188887,Tikvah,other,0.3109802007675171
188888,Tikvah,other,0.0
188889,Tikvah,other,0.0
188890,Tikvah,other,0.2907606363296509
188891,Tikvah,other,0.0
188900,Tikvah,other,0.0
188901,Tikvah,other,0.0
188903,Tikvah,lifestyle,0.7996258735656738
188907,Tikvah,lifestyle,0.7996258735656738
188914,Tikvah,other,0.0
188915,Tikvah,other,0.9073542356491089
188920,Tikvah,lifestyle,0.42984965443611145
188926,Tikvah,other,0.49708783626556396
188927,Tikvah,other,0.0
188931,Tikvah,other,0.0
188936,Tikvah,other,0.0
188938,Tikvah,other,0.49708783626556396
188940,Tikvah,other,0.0
188941,Tikvah,other,0.0
188942,Tikvah,other,0.9073542356491089
188954,Tikvah,lifestyle,0.7996258735656738
188960,Tikvah,other,0.0
188962,Tikvah,product_display,0.7155637145042419
188970,Tikvah,lifestyle,0.7788910269737244
188973,Tikvah,other,0.0
188975,Tikvah,lifestyle,0.6697083711624146
188979,Tikvah,lifestyle,0.37465447187423706
188981,Tikvah,product_display,0.40849098563194275
188982,Tikvah,promotional,0.8333333134651184
188983,Tikvah,other,0.42744699120521545
188984,Tikvah,other,0.0
188985,Tikvah,other,0.909615695476532
188986,Tikvah,product_display,0.34113478660583496
188990,Tikvah,other,0.28511902689933777
188991,Tikvah,other,0.5122964382171631
188993,Tikvah,product_display,0.7155637145042419
188996,Tikvah,other,0.0
188997,Tikvah,lifestyle,0.4294895529747009
189002,Tikvah,lifestyle,0.8240980505943298
189003,Tikvah,other,0.5962029099464417
189007,Tikvah,product_display,0.7155637145042419
189010,Tikvah,lifestyle,0.4294895529747009
189011,Tikvah,promotional,0.8901025056838989
189012,Tikvah,lifestyle,0.835442066192627
189013,Tikvah,lifestyle,0.9043031334877014
189014,Tikvah,lifestyle,0.8708752989768982
189015,Tikvah,lifestyle,0.8516660928726196
189016,Tikvah,lifestyle,0.9118748903274536
189017,Tikvah,lifestyle,0.8632500171661377
189018,Tikvah,lifestyle,0.8415618538856506
189019,Tikvah,lifestyle,0.9120908379554749
189020,Tikvah,lifestyle,0.9248760342597961
189022,Tikvah,other,0.49708783626556396
